,Abs_Total,Owner occupied,Renter occupied,Geography,NAME,state,State
2387,824,394,430,1400000US17113001303,"Census Tract 13,03,McLean County",17|113|001303,Illinois
2388,1252,920,332,1400000US17113001402,"Census Tract 14,02,McLean County",17|113|001402,Illinois
2389,1751,1287,464,1400000US17113001403,"Census Tract 14,03,McLean County",17|113|001403,Illinois
2390,1580,1367,213,1400000US17113001404,"Census Tract 14,04,McLean County",17|113|001404,Illinois
2391,898,382,516,1400000US17113001500,"Census Tract 15,McLean County",17|113|001500,Illinois
2392,1469,354,1115,1400000US17113001600,"Census Tract 16,McLean County",17|113|001600,Illinois
2393,1058,423,635,1400000US17113001700,"Census Tract 17,McLean County",17|113|001700,Illinois
2394,1425,1170,255,1400000US17113001800,"Census Tract 18,McLean County",17|113|001800,Illinois
2395,2344,1649,695,1400000US17113002101,"Census Tract 21,01,McLean County",17|113|002101,Illinois
2396,693,649,44,1400000US17113002102,"Census Tract 21,02,McLean County",17|113|002102,Illinois
2397,2741,2400,341,1400000US17113005102,"Census Tract 51,02,McLean County",17|113|005102,Illinois
2398,1566,1502,64,1400000US17113005103,"Census Tract 51,03,McLean County",17|113|005103,Illinois
2399,1989,1054,935,1400000US17113005104,"Census Tract 51,04,McLean County",17|113|005104,Illinois
2400,398,385,13,1400000US17113005201,"Census Tract 52,01,McLean County",17|113|005201,Illinois
2401,1131,989,142,1400000US17113005202,"Census Tract 52,02,McLean County",17|113|005202,Illinois
2402,2234,2005,229,1400000US17113005401,"Census Tract 54,01,McLean County",17|113|005401,Illinois
2403,1317,1110,207,1400000US17113005402,"Census Tract 54,02,McLean County",17|113|005402,Illinois
2404,920,737,183,1400000US17113005501,"Census Tract 55,01,McLean County",17|113|005501,Illinois
2405,961,835,126,1400000US17113005502,"Census Tract 55,02,McLean County",17|113|005502,Illinois
2406,660,514,146,1400000US17113005601,"Census Tract 56,01,McLean County",17|113|005601,Illinois
2407,851,748,103,1400000US17113005602,"Census Tract 56,02,McLean County",17|113|005602,Illinois
2408,1896,1492,404,1400000US17113005700,"Census Tract 57,McLean County",17|113|005700,Illinois
2409,2136,1202,934,1400000US17113005800,"Census Tract 58,McLean County",17|113|005800,Illinois
2410,2084,1114,970,1400000US17113005900,"Census Tract 59,McLean County",17|113|005900,Illinois
2411,1349,1075,274,1400000US17113006000,"Census Tract 60,McLean County",17|113|006000,Illinois
2412,785,324,461,1400000US17115000200,"Census Tract 2,Macon County",17|115|000200,Illinois
2413,1317,618,699,1400000US17115000300,"Census Tract 3,Macon County",17|115|000300,Illinois
2414,387,307,80,1400000US17115000400,"Census Tract 4,Macon County",17|115|000400,Illinois
2415,414,88,326,1400000US17115000501,"Census Tract 5,01,Macon County",17|115|000501,Illinois
2416,992,303,689,1400000US17115000502,"Census Tract 5,02,Macon County",17|115|000502,Illinois
2417,663,257,406,1400000US17115000600,"Census Tract 6,Macon County",17|115|000600,Illinois
2418,642,258,384,1400000US17115000900,"Census Tract 9,Macon County",17|115|000900,Illinois
2419,534,295,239,1400000US17115001000,"Census Tract 10,Macon County",17|115|001000,Illinois
2420,1638,1267,371,1400000US17115001100,"Census Tract 11,Macon County",17|115|001100,Illinois
2421,1137,768,369,1400000US17115001200,"Census Tract 12,Macon County",17|115|001200,Illinois
2422,1023,926,97,1400000US17115001300,"Census Tract 13,Macon County",17|115|001300,Illinois
2423,1142,593,549,1400000US17115001400,"Census Tract 14,Macon County",17|115|001400,Illinois
2424,1818,1501,317,1400000US17115001500,"Census Tract 15,Macon County",17|115|001500,Illinois
2425,631,437,194,1400000US17115001600,"Census Tract 16,Macon County",17|115|001600,Illinois
2426,770,586,184,1400000US17115001700,"Census Tract 17,Macon County",17|115|001700,Illinois
2427,915,788,127,1400000US17115001801,"Census Tract 18,01,Macon County",17|115|001801,Illinois
2428,866,612,254,1400000US17115001802,"Census Tract 18,02,Macon County",17|115|001802,Illinois
2429,1204,531,673,1400000US17115001900,"Census Tract 19,Macon County",17|115|001900,Illinois
2430,674,89,585,1400000US17115002001,"Census Tract 20,01,Macon County",17|115|002001,Illinois
2431,1015,563,452,1400000US17115002002,"Census Tract 20,02,Macon County",17|115|002002,Illinois
2432,594,375,219,1400000US17115002100,"Census Tract 21,Macon County",17|115|002100,Illinois
2433,2050,1763,287,1400000US17115002200,"Census Tract 22,Macon County",17|115|002200,Illinois
2434,1095,1027,68,1400000US17115002300,"Census Tract 23,Macon County",17|115|002300,Illinois
2435,1064,987,77,1400000US17115002401,"Census Tract 24,01,Macon County",17|115|002401,Illinois
2436,2175,1781,394,1400000US17115002402,"Census Tract 24,02,Macon County",17|115|002402,Illinois
2437,2627,2173,454,1400000US17115002500,"Census Tract 25,Macon County",17|115|002500,Illinois
2438,1780,1666,114,1400000US17115002601,"Census Tract 26,01,Macon County",17|115|002601,Illinois
2439,706,606,100,1400000US17115002602,"Census Tract 26,02,Macon County",17|115|002602,Illinois
2440,917,754,163,1400000US17115002700,"Census Tract 27,Macon County",17|115|002700,Illinois
2441,1537,1322,215,1400000US17115002800,"Census Tract 28,Macon County",17|115|002800,Illinois
2442,1605,1435,170,1400000US17115002901,"Census Tract 29,01,Macon County",17|115|002901,Illinois
2443,2037,1503,534,1400000US17115002902,"Census Tract 29,02,Macon County",17|115|002902,Illinois
2444,2429,1647,782,1400000US17115002904,"Census Tract 29,04,Macon County",17|115|002904,Illinois
2445,595,218,377,1400000US17115002905,"Census Tract 29,05,Macon County",17|115|002905,Illinois
2446,1538,422,1116,1400000US17115002906,"Census Tract 29,06,Macon County",17|115|002906,Illinois
2447,1326,1050,276,1400000US17115003000,"Census Tract 30,Macon County",17|115|003000,Illinois
2448,622,71,551,1400000US17115003100,"Census Tract 31,Macon County",17|115|003100,Illinois
2449,1278,886,392,1400000US17117956000,"Census Tract 9560,Macoupin County",17|117|956000,Illinois
2450,1137,866,271,1400000US17117956100,"Census Tract 9561,Macoupin County",17|117|956100,Illinois
2451,1025,808,217,1400000US17117956200,"Census Tract 9562,Macoupin County",17|117|956200,Illinois
2452,1054,960,94,1400000US17117956300,"Census Tract 9563,Macoupin County",17|117|956300,Illinois
2453,2052,1257,795,1400000US17117956400,"Census Tract 9564,Macoupin County",17|117|956400,Illinois
2454,935,859,76,1400000US17117956500,"Census Tract 9565,Macoupin County",17|117|956500,Illinois
2455,1698,1411,287,1400000US17117956600,"Census Tract 9566,Macoupin County",17|117|956600,Illinois
2456,1408,1095,313,1400000US17117956700,"Census Tract 9567,Macoupin County",17|117|956700,Illinois
2457,971,743,228,1400000US17117956800,"Census Tract 9568,Macoupin County",17|117|956800,Illinois
2458,1458,1034,424,1400000US17117956900,"Census Tract 9569,Macoupin County",17|117|956900,Illinois
2459,1427,1117,310,1400000US17117957000,"Census Tract 9570,Macoupin County",17|117|957000,Illinois
2460,1192,934,258,1400000US17117957100,"Census Tract 9571,Macoupin County",17|117|957100,Illinois
2461,2014,1492,522,1400000US17117957200,"Census Tract 9572,Macoupin County",17|117|957200,Illinois
2462,1147,890,257,1400000US17119400101,"Census Tract 4001,01,Madison County",17|119|400101,Illinois
2463,1938,941,997,1400000US17119400102,"Census Tract 4001,02,Madison County",17|119|400102,Illinois
2464,1486,949,537,1400000US17119400200,"Census Tract 4002,Madison County",17|119|400200,Illinois
2465,1057,503,554,1400000US17119400600,"Census Tract 4006,Madison County",17|119|400600,Illinois
2466,770,375,395,1400000US17119400700,"Census Tract 4007,Madison County",17|119|400700,Illinois
2467,742,619,123,1400000US17119400801,"Census Tract 4008,01,Madison County",17|119|400801,Illinois
2468,2672,2058,614,1400000US17119400802,"Census Tract 4008,02,Madison County",17|119|400802,Illinois
2469,1809,1145,664,1400000US17119400903,"Census Tract 4009,03,Madison County",17|119|400903,Illinois
2470,1375,1197,178,1400000US17119400904,"Census Tract 4009,04,Madison County",17|119|400904,Illinois
2471,2014,1278,736,1400000US17119400951,"Census Tract 4009,51,Madison County",17|119|400951,Illinois
2472,1269,862,407,1400000US17119400952,"Census Tract 4009,52,Madison County",17|119|400952,Illinois
2473,1033,697,336,1400000US17119401000,"Census Tract 4010,Madison County",17|119|401000,Illinois
2474,1153,729,424,1400000US17119401101,"Census Tract 4011,01,Madison County",17|119|401101,Illinois
2475,1483,1193,290,1400000US17119401102,"Census Tract 4011,02,Madison County",17|119|401102,Illinois
2476,861,611,250,1400000US17119401200,"Census Tract 4012,Madison County",17|119|401200,Illinois
2477,2207,1239,968,1400000US17119401300,"Census Tract 4013,Madison County",17|119|401300,Illinois
2478,1290,960,330,1400000US17119401400,"Census Tract 4014,Madison County",17|119|401400,Illinois
2479,1199,737,462,1400000US17119401500,"Census Tract 4015,Madison County",17|119|401500,Illinois
2480,866,498,368,1400000US17119401701,"Census Tract 4017,01,Madison County",17|119|401701,Illinois
2481,2236,1945,291,1400000US17119401721,"Census Tract 4017,21,Madison County",17|119|401721,Illinois
2482,1298,995,303,1400000US17119401722,"Census Tract 4017,22,Madison County",17|119|401722,Illinois
2483,2393,2085,308,1400000US17119401800,"Census Tract 4018,Madison County",17|119|401800,Illinois
2484,741,641,100,1400000US17119401901,"Census Tract 4019,01,Madison County",17|119|401901,Illinois
2485,1978,1531,447,1400000US17119401905,"Census Tract 4019,05,Madison County",17|119|401905,Illinois
2486,2031,1280,751,1400000US17119402000,"Census Tract 4020,Madison County",17|119|402000,Illinois
2487,1142,722,420,1400000US17119402100,"Census Tract 4021,Madison County",17|119|402100,Illinois
2488,1401,894,507,1400000US17119402200,"Census Tract 4022,Madison County",17|119|402200,Illinois
2489,778,476,302,1400000US17119402300,"Census Tract 4023,Madison County",17|119|402300,Illinois
2490,813,388,425,1400000US17119402400,"Census Tract 4024,Madison County",17|119|402400,Illinois
2491,688,396,292,1400000US17119402500,"Census Tract 4025,Madison County",17|119|402500,Illinois
2492,1055,484,571,1400000US17119402600,"Census Tract 4026,Madison County",17|119|402600,Illinois
2493,3137,2351,786,1400000US17119402701,"Census Tract 4027,01,Madison County",17|119|402701,Illinois
2494,3286,2693,593,1400000US17119402721,"Census Tract 4027,21,Madison County",17|119|402721,Illinois
2495,1194,1068,126,1400000US17119402722,"Census Tract 4027,22,Madison County",17|119|402722,Illinois
2496,1641,1554,87,1400000US17119402801,"Census Tract 4028,01,Madison County",17|119|402801,Illinois
2497,1141,953,188,1400000US17119402803,"Census Tract 4028,03,Madison County",17|119|402803,Illinois
2498,938,891,47,1400000US17119402804,"Census Tract 4028,04,Madison County",17|119|402804,Illinois
2499,2081,1793,288,1400000US17119402805,"Census Tract 4028,05,Madison County",17|119|402805,Illinois
2500,2047,1217,830,1400000US17119402900,"Census Tract 4029,Madison County",17|119|402900,Illinois
2501,2304,1282,1022,1400000US17119403001,"Census Tract 4030,01,Madison County",17|119|403001,Illinois
2502,2506,2023,483,1400000US17119403002,"Census Tract 4030,02,Madison County",17|119|403002,Illinois
2503,1538,849,689,1400000US17119403101,"Census Tract 4031,01,Madison County",17|119|403101,Illinois
2504,3829,2820,1009,1400000US17119403121,"Census Tract 4031,21,Madison County",17|119|403121,Illinois
2505,2268,1521,747,1400000US17119403122,"Census Tract 4031,22,Madison County",17|119|403122,Illinois
2506,2082,1448,634,1400000US17119403200,"Census Tract 4032,Madison County",17|119|403200,Illinois
2507,1176,585,591,1400000US17119403300,"Census Tract 4033,Madison County",17|119|403300,Illinois
2508,1739,875,864,1400000US17119403401,"Census Tract 4034,01,Madison County",17|119|403401,Illinois
2509,1333,874,459,1400000US17119403403,"Census Tract 4034,03,Madison County",17|119|403403,Illinois
2510,1395,908,487,1400000US17119403404,"Census Tract 4034,04,Madison County",17|119|403404,Illinois
2511,2308,1933,375,1400000US17119403502,"Census Tract 4035,02,Madison County",17|119|403502,Illinois
2512,3234,2397,837,1400000US17119403531,"Census Tract 4035,31,Madison County",17|119|403531,Illinois
2513,1886,1757,129,1400000US17119403532,"Census Tract 4035,32,Madison County",17|119|403532,Illinois
2514,4318,3384,934,1400000US17119403533,"Census Tract 4035,33,Madison County",17|119|403533,Illinois
2515,1845,1482,363,1400000US17119403534,"Census Tract 4035,34,Madison County",17|119|403534,Illinois
2516,1730,1174,556,1400000US17119403601,"Census Tract 4036,01,Madison County",17|119|403601,Illinois
2517,764,666,98,1400000US17119403603,"Census Tract 4036,03,Madison County",17|119|403603,Illinois
2518,2888,1925,963,1400000US17119403604,"Census Tract 4036,04,Madison County",17|119|403604,Illinois
2519,2298,2130,168,1400000US17119403701,"Census Tract 4037,01,Madison County",17|119|403701,Illinois
2520,2048,1966,82,1400000US17119403702,"Census Tract 4037,02,Madison County",17|119|403702,Illinois
2521,2060,1848,212,1400000US17119403801,"Census Tract 4038,01,Madison County",17|119|403801,Illinois
2522,1811,1541,270,1400000US17119403802,"Census Tract 4038,02,Madison County",17|119|403802,Illinois
2523,1064,544,520,1400000US17119404000,"Census Tract 4040,Madison County",17|119|404000,Illinois
2524,1423,1128,295,1400000US17119404100,"Census Tract 4041,Madison County",17|119|404100,Illinois
2525,1432,1246,186,1400000US17121951600,"Census Tract 9516,Marion County",17|121|951600,Illinois
2526,1063,981,82,1400000US17121951700,"Census Tract 9517,Marion County",17|121|951700,Illinois
2527,926,743,183,1400000US17121951800,"Census Tract 9518,Marion County",17|121|951800,Illinois
2528,1127,828,299,1400000US17121951900,"Census Tract 9519,Marion County",17|121|951900,Illinois
2529,1803,1309,494,1400000US17121952000,"Census Tract 9520,Marion County",17|121|952000,Illinois
2530,1339,721,618,1400000US17121952100,"Census Tract 9521,Marion County",17|121|952100,Illinois
2531,1544,1386,158,1400000US17121952200,"Census Tract 9522,Marion County",17|121|952200,Illinois
2532,1292,1110,182,1400000US17121952300,"Census Tract 9523,Marion County",17|121|952300,Illinois
2533,1686,1331,355,1400000US17121952400,"Census Tract 9524,Marion County",17|121|952400,Illinois
2534,977,615,362,1400000US17121952500,"Census Tract 9525,Marion County",17|121|952500,Illinois
2535,805,442,363,1400000US17121952600,"Census Tract 9526,Marion County",17|121|952600,Illinois
2536,1300,713,587,1400000US17121952700,"Census Tract 9527,Marion County",17|121|952700,Illinois
2537,1099,872,227,1400000US17123961100,"Census Tract 9611,Marshall County",17|123|961100,Illinois
2538,1068,797,271,1400000US17123961200,"Census Tract 9612,Marshall County",17|123|961200,Illinois
2539,910,751,159,1400000US17123961300,"Census Tract 9613,Marshall County",17|123|961300,Illinois
2540,1033,871,162,1400000US17123961400,"Census Tract 9614,Marshall County",17|123|961400,Illinois
2541,782,631,151,1400000US17123961500,"Census Tract 9615,Marshall County",17|123|961500,Illinois
2542,1148,923,225,1400000US17125956300,"Census Tract 9563,Mason County",17|125|956300,Illinois
2543,788,666,122,1400000US17125956400,"Census Tract 9564,Mason County",17|125|956400,Illinois
2544,1463,1014,449,1400000US17125956500,"Census Tract 9565,Mason County",17|125|956500,Illinois
2545,685,594,91,1400000US17125956600,"Census Tract 9566,Mason County",17|125|956600,Illinois
2546,689,600,89,1400000US17125956700,"Census Tract 9567,Mason County",17|125|956700,Illinois
2547,1017,784,233,1400000US17125956800,"Census Tract 9568,Mason County",17|125|956800,Illinois
2548,1648,1469,179,1400000US17127970100,"Census Tract 9701,Massac County",17|127|970100,Illinois
2549,1536,1091,445,1400000US17127970200,"Census Tract 9702,Massac County",17|127|970200,Illinois
2550,1276,1129,147,1400000US17127970300,"Census Tract 9703,Massac County",17|127|970300,Illinois
2551,1006,574,432,1400000US17127970400,"Census Tract 9704,Massac County",17|127|970400,Illinois
2552,2351,1913,438,1400000US17129010100,"Census Tract 101,Menard County",17|129|010100,Illinois
2553,1751,1245,506,1400000US17129010200,"Census Tract 102,Menard County",17|129|010200,Illinois
2554,1012,893,119,1400000US17129010300,"Census Tract 103,Menard County",17|129|010300,Illinois
2555,1743,1508,235,1400000US17131040100,"Census Tract 401,Mercer County",17|131|040100,Illinois
2556,1361,1106,255,1400000US17131040200,"Census Tract 402,Mercer County",17|131|040200,Illinois
2557,1609,948,661,1400000US17131040300,"Census Tract 403,Mercer County",17|131|040300,Illinois
2558,1626,1397,229,1400000US17131040400,"Census Tract 404,Mercer County",17|131|040400,Illinois
2559,1658,1479,179,1400000US17133600102,"Census Tract 6001,02,Monroe County",17|133|600102,Illinois
2560,1472,1096,376,1400000US17133600103,"Census Tract 6001,03,Monroe County",17|133|600103,Illinois
2561,1853,1675,178,1400000US17133600104,"Census Tract 6001,04,Monroe County",17|133|600104,Illinois
2562,3082,2328,754,1400000US17133600401,"Census Tract 6004,01,Monroe County",17|133|600401,Illinois
2563,1698,1492,206,1400000US17133600402,"Census Tract 6004,02,Monroe County",17|133|600402,Illinois
2564,2505,2180,325,1400000US17133600501,"Census Tract 6005,01,Monroe County",17|133|600501,Illinois
2565,1211,1054,157,1400000US17133600502,"Census Tract 6005,02,Monroe County",17|133|600502,Illinois
2566,1325,1063,262,1400000US17135957300,"Census Tract 9573,Montgomery County",17|135|957300,Illinois
2567,865,637,228,1400000US17135957400,"Census Tract 9574,Montgomery County",17|135|957400,Illinois
2568,1112,851,261,1400000US17135957500,"Census Tract 9575,Montgomery County",17|135|957500,Illinois
2569,1409,1263,146,1400000US17135957600,"Census Tract 9576,Montgomery County",17|135|957600,Illinois
2570,1255,955,300,1400000US17135957700,"Census Tract 9577,Montgomery County",17|135|957700,Illinois
2571,1587,915,672,1400000US17135957800,"Census Tract 9578,Montgomery County",17|135|957800,Illinois
2572,1979,1412,567,1400000US17135957900,"Census Tract 9579,Montgomery County",17|135|957900,Illinois
2573,1613,1309,304,1400000US17135958000,"Census Tract 9580,Montgomery County",17|135|958000,Illinois
2574,1003,823,180,1400000US17137951400,"Census Tract 9514,Morgan County",17|137|951400,Illinois
2575,1011,887,124,1400000US17137951500,"Census Tract 9515,Morgan County",17|137|951500,Illinois
2576,1217,674,543,1400000US17137951600,"Census Tract 9516,Morgan County",17|137|951600,Illinois
2577,921,512,409,1400000US17137951700,"Census Tract 9517,Morgan County",17|137|951700,Illinois
2578,1501,910,591,1400000US17137951800,"Census Tract 9518,Morgan County",17|137|951800,Illinois
2579,1905,1573,332,1400000US17137951900,"Census Tract 9519,Morgan County",17|137|951900,Illinois
2580,1490,728,762,1400000US17137952000,"Census Tract 9520,Morgan County",17|137|952000,Illinois
2581,1645,1047,598,1400000US17137952100,"Census Tract 9521,Morgan County",17|137|952100,Illinois
2582,1248,1056,192,1400000US17137952200,"Census Tract 9522,Morgan County",17|137|952200,Illinois
2583,1246,1009,237,1400000US17137952300,"Census Tract 9523,Morgan County",17|137|952300,Illinois
2584,1754,1463,291,1400000US17139976900,"Census Tract 9769,Moultrie County",17|139|976900,Illinois
2585,1080,765,315,1400000US17139977000,"Census Tract 9770,Moultrie County",17|139|977000,Illinois
2586,1236,1012,224,1400000US17139977100,"Census Tract 9771,Moultrie County",17|139|977100,Illinois
2587,1683,1282,401,1400000US17139977200,"Census Tract 9772,Moultrie County",17|139|977200,Illinois
2588,1628,1432,196,1400000US17141960700,"Census Tract 9607,Ogle County",17|141|960700,Illinois
2589,1363,1081,282,1400000US17141960800,"Census Tract 9608,Ogle County",17|141|960800,Illinois
2590,2119,1410,709,1400000US17141960900,"Census Tract 9609,Ogle County",17|141|960900,Illinois
2591,1128,966,162,1400000US17141961001,"Census Tract 9610,01,Ogle County",17|141|961001,Illinois
2592,1172,1020,152,1400000US17141961002,"Census Tract 9610,02,Ogle County",17|141|961002,Illinois
2593,1780,786,994,1400000US17141961100,"Census Tract 9611,Ogle County",17|141|961100,Illinois
2594,2653,2007,646,1400000US17141961200,"Census Tract 9612,Ogle County",17|141|961200,Illinois
2595,871,753,118,1400000US17141961301,"Census Tract 9613,01,Ogle County",17|141|961301,Illinois
2596,1042,956,86,1400000US17141961302,"Census Tract 9613,02,Ogle County",17|141|961302,Illinois
2597,1883,1222,661,1400000US17141961400,"Census Tract 9614,Ogle County",17|141|961400,Illinois
2598,1937,1357,580,1400000US17141961500,"Census Tract 9615,Ogle County",17|141|961500,Illinois
2599,1387,662,725,1400000US17141961600,"Census Tract 9616,Ogle County",17|141|961600,Illinois
2600,1808,1298,510,1400000US17141961700,"Census Tract 9617,Ogle County",17|141|961700,Illinois
2601,663,255,408,1400000US17143000200,"Census Tract 2,Peoria County",17|143|000200,Illinois
2602,527,265,262,1400000US17143000300,"Census Tract 3,Peoria County",17|143|000300,Illinois
2603,1164,510,654,1400000US17143000600,"Census Tract 6,Peoria County",17|143|000600,Illinois
2604,1271,72,1199,1400000US17143000900,"Census Tract 9,Peoria County",17|143|000900,Illinois
2605,632,119,513,1400000US17143001200,"Census Tract 12,Peoria County",17|143|001200,Illinois
2606,789,159,630,1400000US17143001300,"Census Tract 13,Peoria County",17|143|001300,Illinois
2607,689,313,376,1400000US17143001500,"Census Tract 15,Peoria County",17|143|001500,Illinois
2608,1545,472,1073,1400000US17143001600,"Census Tract 16,Peoria County",17|143|001600,Illinois
2609,1215,512,703,1400000US17143001800,"Census Tract 18,Peoria County",17|143|001800,Illinois
2610,521,246,275,1400000US17143001900,"Census Tract 19,Peoria County",17|143|001900,Illinois
2611,476,364,112,1400000US17143002000,"Census Tract 20,Peoria County",17|143|002000,Illinois
2612,1715,1115,600,1400000US17143002100,"Census Tract 21,Peoria County",17|143|002100,Illinois
2613,1661,972,689,1400000US17143002200,"Census Tract 22,Peoria County",17|143|002200,Illinois
2614,2247,1490,757,1400000US17143002300,"Census Tract 23,Peoria County",17|143|002300,Illinois
2615,2157,1618,539,1400000US17143002400,"Census Tract 24,Peoria County",17|143|002400,Illinois
2616,1194,476,718,1400000US17143002500,"Census Tract 25,Peoria County",17|143|002500,Illinois
2617,771,528,243,1400000US17143002600,"Census Tract 26,Peoria County",17|143|002600,Illinois
2618,1512,1066,446,1400000US17143002701,"Census Tract 27,01,Peoria County",17|143|002701,Illinois
2619,1687,979,708,1400000US17143002702,"Census Tract 27,02,Peoria County",17|143|002702,Illinois
2620,1653,833,820,1400000US17143002800,"Census Tract 28,Peoria County",17|143|002800,Illinois
2621,1737,1196,541,1400000US17143002900,"Census Tract 29,Peoria County",17|143|002900,Illinois
2622,2069,1487,582,1400000US17143003000,"Census Tract 30,Peoria County",17|143|003000,Illinois
2623,2145,1662,483,1400000US17143003101,"Census Tract 31,01,Peoria County",17|143|003101,Illinois
2624,1379,619,760,1400000US17143003103,"Census Tract 31,03,Peoria County",17|143|003103,Illinois
2625,1482,988,494,1400000US17143003104,"Census Tract 31,04,Peoria County",17|143|003104,Illinois
2626,2216,1149,1067,1400000US17143003200,"Census Tract 32,Peoria County",17|143|003200,Illinois
2627,1399,1007,392,1400000US17143003300,"Census Tract 33,Peoria County",17|143|003300,Illinois
2628,1713,1447,266,1400000US17143003402,"Census Tract 34,02,Peoria County",17|143|003402,Illinois
2629,1349,1088,261,1400000US17143003403,"Census Tract 34,03,Peoria County",17|143|003403,Illinois
2630,3440,2127,1313,1400000US17143003404,"Census Tract 34,04,Peoria County",17|143|003404,Illinois
2631,985,777,208,1400000US17143003601,"Census Tract 36,01,Peoria County",17|143|003601,Illinois
2632,2600,2030,570,1400000US17143003602,"Census Tract 36,02,Peoria County",17|143|003602,Illinois
2633,1256,1165,91,1400000US17143003700,"Census Tract 37,Peoria County",17|143|003700,Illinois
2634,1243,1052,191,1400000US17143003800,"Census Tract 38,Peoria County",17|143|003800,Illinois
2635,3113,2507,606,1400000US17143003900,"Census Tract 39,Peoria County",17|143|003900,Illinois
2636,1701,1454,247,1400000US17143004000,"Census Tract 40,Peoria County",17|143|004000,Illinois
2637,2717,1899,818,1400000US17143004101,"Census Tract 41,01,Peoria County",17|143|004101,Illinois
2638,1314,768,546,1400000US17143004102,"Census Tract 41,02,Peoria County",17|143|004102,Illinois
2639,1812,1034,778,1400000US17143004200,"Census Tract 42,Peoria County",17|143|004200,Illinois
2640,990,632,358,1400000US17143004300,"Census Tract 43,Peoria County",17|143|004300,Illinois
2641,1879,1270,609,1400000US17143004400,"Census Tract 44,Peoria County",17|143|004400,Illinois
2642,1826,1414,412,1400000US17143004500,"Census Tract 45,Peoria County",17|143|004500,Illinois
2643,2083,1806,277,1400000US17143004600,"Census Tract 46,Peoria County",17|143|004600,Illinois
2644,1864,1576,288,1400000US17143004801,"Census Tract 48,01,Peoria County",17|143|004801,Illinois
2645,1676,1233,443,1400000US17143004802,"Census Tract 48,02,Peoria County",17|143|004802,Illinois
2646,1361,1206,155,1400000US17143004901,"Census Tract 49,01,Peoria County",17|143|004901,Illinois
2647,1893,1671,222,1400000US17143004902,"Census Tract 49,02,Peoria County",17|143|004902,Illinois
2648,945,546,399,1400000US17143005000,"Census Tract 50,Peoria County",17|143|005000,Illinois
2649,1076,296,780,1400000US17143005100,"Census Tract 51,Peoria County",17|143|005100,Illinois
2650,1167,1036,131,1400000US17145030100,"Census Tract 301,Perry County",17|145|030100,Illinois
2651,2444,1817,627,1400000US17145030200,"Census Tract 302,Perry County",17|145|030200,Illinois
2652,768,656,112,1400000US17145030300,"Census Tract 303,Perry County",17|145|030300,Illinois
2653,1020,612,408,1400000US17145030400,"Census Tract 304,Perry County",17|145|030400,Illinois
2654,985,756,229,1400000US17145030500,"Census Tract 305,Perry County",17|145|030500,Illinois
2655,1724,1191,533,1400000US17145030600,"Census Tract 306,Perry County",17|145|030600,Illinois
2656,1589,1419,170,1400000US17147954500,"Census Tract 9545,Piatt County",17|147|954500,Illinois
2657,2767,2218,549,1400000US17147954600,"Census Tract 9546,Piatt County",17|147|954600,Illinois
2658,1240,1033,207,1400000US17147954700,"Census Tract 9547,Piatt County",17|147|954700,Illinois
2659,1090,862,228,1400000US17147954800,"Census Tract 9548,Piatt County",17|147|954800,Illinois
2660,1297,955,342,1400000US17149952400,"Census Tract 9524,Pike County",17|149|952400,Illinois
2661,952,740,212,1400000US17149952500,"Census Tract 9525,Pike County",17|149|952500,Illinois
2662,977,831,146,1400000US17149952600,"Census Tract 9526,Pike County",17|149|952600,Illinois
2663,1823,1364,459,1400000US17149952700,"Census Tract 9527,Pike County",17|149|952700,Illinois
2664,707,632,75,1400000US17149952800,"Census Tract 9528,Pike County",17|149|952800,Illinois
2665,713,638,75,1400000US17151971200,"Census Tract 9712,Pope County",17|151|971200,Illinois
2666,659,508,151,1400000US17151971300,"Census Tract 9713,Pope County",17|151|971300,Illinois
2667,920,700,220,1400000US17153971000,"Census Tract 9710,Pulaski County",17|153|971000,Illinois
2668,937,703,234,1400000US17153971100,"Census Tract 9711,Pulaski County",17|153|971100,Illinois
2669,1159,889,270,1400000US17155954500,"Census Tract 9545,Putnam County",17|155|954500,Illinois
2670,1139,975,164,1400000US17155954600,"Census Tract 9546,Putnam County",17|155|954600,Illinois
2671,826,697,129,1400000US17157950500,"Census Tract 9505,Randolph County",17|157|950500,Illinois
2672,1802,1092,710,1400000US17157950600,"Census Tract 9506,Randolph County",17|157|950600,Illinois
2673,939,733,206,1400000US17157950700,"Census Tract 9507,Randolph County",17|157|950700,Illinois
2674,1893,1350,543,1400000US17157950800,"Census Tract 9508,Randolph County",17|157|950800,Illinois
2675,1316,1139,177,1400000US17157950900,"Census Tract 9509,Randolph County",17|157|950900,Illinois
2676,922,805,117,1400000US17157951000,"Census Tract 9510,Randolph County",17|157|951000,Illinois
2677,1462,1010,452,1400000US17157951100,"Census Tract 9511,Randolph County",17|157|951100,Illinois
2678,795,629,166,1400000US17157951201,"Census Tract 9512,01,Randolph County",17|157|951201,Illinois
2679,224,173,51,1400000US17157951202,"Census Tract 9512,02,Randolph County",17|157|951202,Illinois
2680,1359,944,415,1400000US17157951300,"Census Tract 9513,Randolph County",17|157|951300,Illinois
2681,1599,1306,293,1400000US17159977900,"Census Tract 9779,Richland County",17|159|977900,Illinois
2682,783,450,333,1400000US17159978000,"Census Tract 9780,Richland County",17|159|978000,Illinois
